4509	creek	15186.6
4511	brush	15172.3
4514	cream	15166.8
4525	extra	15138.3
4528	Japan	15120.9
4529	pitch	15109.8
4530	cliff	15107.5
4543	Simon	15022.0
4545	sites	15019.6
4555	Ellen	14984.0
4566	penny	14935.0
4567	adopt	14934.2
4571	hired	14912.8
4581	fools	14871.7
4585	games	14846.4
4586	apple	14840.1
4591	pupil	14830.6
4604	avail	14758.6
4615	virus	14726.9
4617	skies	14707.9
4638	tents	14620.9
4648	blown	14594.8
4651	opera	14571.9
4660	paths	14537.8
4661	backs	14533.9
4687	pseud	14428.7
4698	block	14383.6
4702	elbow	14365.4
4710	bloom	14341.6
4712	brute	14335.3
4716	eagle	14313.9
4722	dense	14283.9
4737	sworn	14234.0
4740	brook	14225.3
4743	lodge	14209.5
4747	ruled	14205.6
4753	sheer	14184.2
4763	abbey	14136.7
4771	arrow	14115.4
4775	bonds	14105.9
4782	Emily	14067.1
4787	realm	14041.8
4788	debts	14032.3
4790	shops	14013.3
4801	sally	13963.5
4804	exile	13955.6
4815	spots	13914.4
4821	jolly	13883.6
4825	ruler	13866.2
4828	lamps	13855.9
4829	crazy	13852.7
4849	Sarah	13775.2
4854	honey	13760.9
4857	Wales	13754.6
4859	sunny	13747.5
4860	knelt	13743.5
4863	stake	13738.0
4868	tread	13729.3
4869	mines	13724.6
4875	brick	13711.9
4878	elect	13700.0
4889	prime	13666.0
4899	moves	13642.3
4913	scent	13567.9
4919	bliss	13536.3
4922	stove	13519.6
4936	rebel	13481.7
4939	rigid	13476.9
4944	brows	13454.0
4958	swell	13407.3
4963	wreck	13393.1
4976	swamp	13330.6
4978	Saxon	13325.0
4980	nerve	13321.1
4984	stare	13291.8
5012	theme	13229.3
5024	genus	13180.3
5025	didst	13176.3
5026	newly	13172.3
5033	monks	13145.4
5034	sends	13145.4
5084	opens	12982.5
5086	horns	12978.5
5090	Satan	12962.7
5096	balls	12955.6
5098	blaze	12952.4
5136	texts	12809.2
5144	entry	12775.2
5146	blush	12760.2
5148	hardy	12756.2
5163	globe	12709.5
5189	sandy	12609.8
5202	mirth	12576.6
5224	crops	12501.5
5227	jimmy	12495.1
5249	sixth	12398.6
5270	vexed	12345.6
5278	tools	12312.4
5279	Byron	12309.2
5281	piety	12308.4
5287	wiser	12291.8
5295	upset	12251.5
5297	bunch	12244.3
5311	dated	12204.0
5317	hears	12193.7
5329	rests	12165.2
5339	posts	12131.2
5342	unite	12123.3
5348	blade	12101.9
5357	Tommy	12091.7
5366	robes	12071.9
5370	Maine	12059.2
5371	token	12054.5
5377	locks	12027.6
5382	votes	12011.7
5397	Santa	11979.3
5410	crack	11929.5
5422	amuse	11881.2
5424	Isaac	11874.1
5446	Diana	11821.1
5456	shaft	11795.0
5470	Allen	11767.3
5489	flush	11718.2
5497	split	11695.3
5500	snake	11689.0
5507	draws	11666.8
5509	creed	11666.0
5522	canal	11616.2
5532	finer	11579.0
5533	paces	11575.8
5548	Plato	11535.5
5556	funds	11507.8
5563	strip	11488.0
5577	homer	11426.3
5578	talks	11425.5
5579	acute	11422.4
5581	motor	11417.6
5583	Janet	11407.3
5589	plane	11393.9
5602	juice	11354.3
5607	blast	11330.6
5612	troop	11325.8
5628	cells	11248.3
5634	reads	11239.6
5648	wider	11208.0
5651	breed	11204.0
5673	stamp	11154.9
5678	drift	11145.5
5683	Venus	11128.8
5705	await	11049.7
5713	Edgar	11038.7
5721	noisy	11004.6
5724	laden	10992.0
5725	frost	10986.4
5727	glare	10984.9
5747	Nancy	10929.5
5749	she'd	10927.1
5763	quest	10878.1
5765	crest	10868.6
5770	lakes	10848.0
5771	swing	10845.6
5777	freed	10819.5
5783	lined	10809.2
5803	basin	10736.4
5807	Percy	10725.4
5809	grove	10721.4
5859	prior	10597.2
5865	Davis	10586.1
5870	wiped	10575.8
5879	usage	10556.1
5886	hedge	10534.7
5903	wells	10500.7
5914	piled	10481.7
5921	ports	10473.0
5928	Rhine	10454.8
5929	alert	10451.6
5935	aided	10427.1
5940	beams	10417.6
5946	ivory	10400.2
5953	dusty	10378.1
5957	plead	10367.8
5961	flows	10351.9
5968	lungs	10334.5
5977	pipes	10316.3
5982	smote	10308.4
5985	Burke	10297.4
5989	nails	10291.0
5990	wears	10290.2
5992	edges	10283.9
6002	actor	10261.8
6004	sweat	10260.2
6007	tenth	10252.3
6009	Ethel	10247.5
6010	folds	10245.1
6015	roofs	10229.3
6027	cured	10190.6
6028	cargo	10187.4
6029	prof.	10185.8
6070	aloft	10098.0
6077	Moore	10076.6
6078	argue	10074.3
6080	logic	10054.5
6081	panic	10047.4
6089	rural	10030.0
